সবিতা,Sobita,Sabita,,
সমান্তরাল,Somantoral,Samantaral,,
কাহিনির,Kahinir,,,
দেখছিলেন,Dekhechilen,,,
অংশীদারি,Angsidari,,,
হরিশ্চন্দ্রপুরের,Harishchandrapur,,,
বাড়েনি,Bare ni,,,
জিরো,Zero,,,
পরীক্ষার্থীরা,Porikharthi,,,
শৈশব,Saisob,,,
অর্ডারে,Order e,,,
উপভোক্তা,Upobhokta,,,
বক্সিং,Boxing,,,
অপমানিত,Apamanita,,,
জালিয়াতির,Jaaliyatir,,,
হচ্ছিলেন,Hochchilen,,,
নূর,Noor,,,
পড়ানোর,Paranor,,,
অকারণে,Akaraney,,,
গৃহ,Griha,,,
পার্থিব,Parthibo,,,
সিংহও,Singha o,Sinha o,,
বেলজিয়াম,Belgium,,,
জাকিরের,Zakirer,,,
বেশিক্ষণ,Besikkhan,,,
পড়ছেন,Parchen,Porchen,,
পান্ডুয়া,Pantua,Pantooa,,
জিনিসপত্রের,Jinispatrer,,,
খেলোয়াড়,Kheloar,,,
বন্টন,Bonton,,,
গড়িয়েছে,Goriyeche,,,
টোয়েন্টিতে,Twenty tey,,,
চলেছিল,Cholechilo,,,
কর্মশালার,Karmashala,,,
দিনগুলো,Dingulo,,,
বনকর্মীদের,Bonkormider,,,
দলগুলিকে,Dolguli ke,,,
ডেবরা,Debra,,,
সবারই,Sobar i,,,
যেগুলো,Jegulo,,,
কুণালের,Kunal er,,,
করিয়েছে,Koriyeche,,,
সাব্বির,Sabbir,,,
বদ্ধপরিকর,Boddhoporikor,,,
আরোপ,Arrop,Arope,,
ব্যাগটি,Bag ti,,,
সারাতে,Sarate,Saratey,,
সন্ত্রাসবাদের,Santrashbad,,,
হেমতাবাদ,Hematabad,,,
রেকর্ডের,Record er,,,
অতুল,Atul,,,
কোড,Code,,,
পাখিদের,Pakhider,,,
মশারি,Moshari,,,
আফজল,Afzol,,,
বিডিওর,BDO r,Bee d ore,,
ফলাফলের,Falafaler,,,
সিঙ্গলস,Singles,,,
বোস,Bose,,,
একতলা,Ek tala,,,
অবলম্বনে,Abalambaney,,,
হাতছানি,Haathchani,,,
দুর্গম,Doorgam,Durgam,,
ব্যবস্থাকে,Byabostha,,,
রেলিং,Ralling,Railing,,
ঠাট্টা,Thatta,,,
চিকিত্সকরা,Chikitsmakra,Chikitsakra,,
দোলা,Dola,,,
রাজনীতিকদের,Rajnitikder,,,
সুভাষবাবুর,Subhas babur,,,
পিএসি,PAC,Pea A see,,
দোহাই,Dohai,,,
কিনছেন,Kinchen,,,
দেগঙ্গার,Dey ganga,De ganga,,
বর্ষাকালে,Varsa kale,Borsha kaley,,
গড়েছেন,Gorechen,,,
চুলে,Chchuley,,,
অনুগত,Anugata,,,
পড়তেন,Porten,,,
চাটনি,Chatni,,,
জমিও,Jomi o,,,
বাচ্চাকে,Bachcha k,,,
ফাউন্ডেশন,Foundation,,,
সঙ্গীতার,Sangeetar,,,
গুনে,Gooney,,,
লোপাট,Lopat,,,
সাতশো,Satsho,Satshow,,
চেহারাটা,Cheharata,,,
পুলিশকর্তাদের,Policekortader,,,
সৈনিক,Sainik,,,
পেট্রোলিয়াম,Petroleum,,,
গেঁথে,Gethe,,,
কথিত,Kothito,,,
কষ্টের,Koste r,,,
অস্থিরতা,Asthirota,,,
যন্ত্রে,Jantrey,,,
বান্ধবীর,Bandhabir,,,
ইকো,Eco,Echo,,
শাস্তিমূলক,Shastimulak,,,
নীরবতা,Nirabata,,,
দলেই,Dol ei,,,
ডায়াবেটিস,Diabetes,,,
মগ্ন,Mogno,,,
জাহাঙ্গির,Jahangir,,,
বিপাশা,Bipasha,Bipasa,,
লোকেরাই,Lokera i,,,
ডাই,Dye,Die,,
ষড়যন্ত্রের,Swarajantrer,,,
পর্তুগিজ,Portuguese,,,
নাতনি,Natni,,,
স্ট্যাম্প,Stamp,,,
দোলের,Dol er,,,
পাঠিয়েছি,Pathiechi,,,
লরিটি,Lory ti,Lorry ti,,
বিকোচ্ছে,Bikochchey,,,
ইন্দো,Indo,,,
তিস্তার,Teesta r,Tista r,,
দেওয়াও,Deoa r,,,
দিশেহারা,Disehara,,,
ভ্যালির,Valley r,,,
এন্ট্রান্স,Entrance,,,
সময়কার,Somoykar,,,
খাগড়াগড়,Khagra garh,,,
বালতি,Baalti,Ballti,,
পানাগড়,Panagarh,,,
চালে,Chaley,,,
ষষ্ঠীর,Ssasthir,Sastir,,
ঘিঞ্জি,Ghinji,,,
তাণ্ডবে,Tandobe,,,
ডোমজুড়,Domjur e,,,
একটির,Ektir,,,
পুলকার,Poolcar,,,
সামুদ্রিক,Samudrik,,,
দখলমুক্ত,Dakhal mukto,,,
শিবপুর,Shivpoor,Sibpur,,
আউশগ্রাম,Aoushgram,,,
জীবনকে,Jiban k,,,
বংশোদ্ভূত,Bongsodbhuto,,,
মডেলে,Model,,,
খুললে,Khulley,,,
নিঃশব্দে,Nihsobdey,Nihhsobde,,
মস্তিষ্কে,Mostiskey,,,
গ্রহে,Grohey,,,
চরের,Charer,,,
নিয়ে,Niye,,,
বেলডাঙার,Beldangar,,,
আপিল,Appeal,Apeel,,
জামুড়িয়া,Jamuria,,,
পরম্পরা,Parampara,,,
দেবতার,Debotar,,,
এন্ট্রি,Antree,Entry,,
হেলথ,Health,,,
বেসিস,Basis,,,
পরবর্তীকালে,Porobortikaley,,,
বুলিয়ে,Buliye,,,
অন্ধ্রপ্রদেশ,Andhra pradesh,,,
সাংবাদিকরা,Sambadikra,Sangbadikra,,
প্রখ্যাত,Prokhyato,,,
অভয়,Ovoy,Abhay,,
ত্রিফলা,Trifala,Treephala,,
ওনার্স,Owners,,,
নীরজ,Niraj,Neeraj,,
অঙ্কটা,Ankata,Ongko ta,,
ডোপ,Dope,,,
ধনঞ্জয়,Dhananjay,,,
হিন্দুদের,Hinduder,,,
অদূর,Adur,,,
পরমা,Poroma,Parama,,
ইন্ডাস্ট্রি,Industry,,,
সিকিউরিটি,Security,,,
তোলা,Tola,,,
রাইস,Rise,Rice,,
নার্সের,Nurse er,,,
ম্যানেজমেন্টের,Management,,,
নিথর,Nithar,,,
হিমঘরে,Himgharey,,,
পটনায়,Patna ei,,,
দুপুরেই,Dupurei,,,
ডিরেক্টরেট,Directorate,,,
মোদীর,Modi r,,,
আদরের,Adarer,,,
সাবধানে,Sabdhaney,,,
ছায়ায়,Chchaya,,,
দম্পতিকে,Dompoti k,,,
ম্যাজিস্ট্রেটের,Magistrate er,,,
নব্য,Nabya,,,
পৌঁছচ্ছে,Pouchoche,,,
ইসিএলের,ECL er,,,
মহাজোটের,Mahajoter,Mahajater,,
বৈচিত্র,Vaichitra,Baichitra,,
মৃত্যুদণ্ড,Mrityu danda,,,
অনীহা,Aniha,Aneeha,,
পদত্যাগের,Podotyag er,Padotyag,,
প্রতিনিধিদল,Pratinidhi dol,Protinidhi dal,,
মীমাংসা,Mimangsha,,,
এডিজি,ADG,,,
ভুরি,Bhuri,Bhoori,,
রেজাউল,Rojjaul,,,
তাপমাত্রার,Tap matrar,,,
ইস্টবেঙ্গলে,Eastbengaler,,,
অনন্য,An anno,,,
উদার,Udar,,,
সীমানায়,Shimanai,Shimanaye,,
বহির্বিভাগে,Bohirbibhag e,,,
ভোগের,Bhog er,,,
বাতাবরণ,Vatavaran,Bataboron,,
পারমাণবিক,Paromanobik,,,
তরঙ্গের,Torongo,Taranger,,
ডাম্পিং,Dumping,,,
আঁচে,Anchey,,,
হরিশ্চন্দ্রপুর,Harishchandrapur,,,
প্রেসিডেন্সির,Presidency r,,,
দাঁতের,Danter,,,
অবাঞ্ছিত,Abanchchito,Obanchchito,,
প্রকল্পগুলি,Prokolpoguli,Prakalpagulir,,
মাত্রার,Matrar,,,
ধ্বংসের,Dhangsher,Dhongsher,,
নিতিন,Nitin,Neetin,,
পাখিরা,Pakhee ra,Pakhi ra,,
অনুপাত,Anupaat,Onupaat,,
কুইন,Queen,,,
পালক,Palok,Palak,,
বিএনপি,BNP,,,
তিওয়ারির,Tiwari r,,,
গোষ্ঠীকে,Goshthi ke,,,
প্রজন্মকে,Prajanmo ke,Projonmo ke,,
কান্নাকাটি,Kannakati,,,
জনৈক,Janeiko,Jonoiko,,
টাইপ,Type,,,
মানুষে,Manushe,,,
প্রতিশোধ,Pratisodh,Protisodh,,
মার্শাল,Marshall,,,
ব্যস্ততার,Byastotar,,,
দলগত,Dalagoto,Dalagata,,
বাড়তেই,Baartey i,Bartei,,
মিনতি,Minoti,Meenoti,,
লালকৃষ্ণ,Lalkrishno,,,
নির্মাণকাজ,Nirmankaaj,Neermaankaaj,,
সিসিটিভির,CCTV r,,,
ফ্রান্সে,France e,,,
ত্রিপাক্ষিক,Treepakshik,Tripakkhik,,
সামলাচ্ছেন,Shamlachchen,Samlachchen,,
ট্যুরে,Toor e,Tour e,,
পুরবোর্ডের,Puro boarder,Pooroboarder,,
ফিরছিল,Firchilo,Phirchilo,,
চটকলের,Chotkoler,,,
মানিকচক,Manik chawk,Manik chak,,
ঝোড়ো,Jhoro,,,
ওয়ার্কিং,Working,,,
কোন্দলের,Kondoler,,,
কাহিনী,Kahini,,,
নেইমারের,Neimarer,,,
করলা,Karala,Carola,,
রানির,Rani r,,,
কার্যকলাপের,Carjokalaper,Karjokolaper,,
তোমার,Tomar,,,
সর্ষের,Shorshey r,Sorshe r,,
প্রিন্স,Prince,,,
ঝালদার,Jhaldar,Jhaaldaar,,
উজ্জীবিত,Utjibitoh,Ujjibito,,
পড়াতে,Paratey,Porate,,
তালাবন্ধ,Taalaa bandha,Tala bondho,,
হাঁফ,Hanf,Half,,
চোপড়ার,Chopra r,,,
ছাত্রছাত্রীর,Chatrachatrir,Chhatrachhatrir,,
ছুঁয়েছে,Chhuenche,Chueche,,
মিটারে,Meter e,Mitter e,,
পোক্ত,Pokto,,,
অর্ডিনেটর,Ordinator,,,
আচ্ছন্ন,Achchonno,Achchanna,,
কাঞ্চন,Kanchan,Kanchon,,
ঘটনাতেও,Ghatana teo,Ghotona teyo,,
থাকিবে,Thakibey,Thakeebey,,
ছেলেটার,Cheletar,Chheletaar,,
গাঁয়ের,Gayer,Gaayeer,,
অভ্যর্থনা,Obborthona,Ab borthona,,
উড়ালপুল,Ooralpull,Uralpool,,
ফিরেও,Feereo,Phireo,,
হারল,Harlo,Harlow,,
রায়চৌধুরীর,Roychoudhuri r,Raichowdhury r,,
মেহবুবা,Mehebooba,Mehbuba,,
হাতিদের,Hatider,Hathider,,
পড়েছিলাম,Parechchilam,Porechilam,,
মুজাহিদিন,Mujahidin,Moojahidin,,
নেপালে,Nepal e,,,
সাধারণের,Shadharoner,Sadharaner,,
মিঠু,Mithu,Meethu,,
বাবুর,Babu r,Baboo r,,
নন্দিনী,Nondini,Nandini,,
দীপ,Dip,Deep,,
ছাড়িয়েছে,Chariyeche,Chhariyechey,,
গোলমরিচ,Golmorich,Golmarich,,
অস্কার,Oscar,Oskar,,
কামনা,Kamana,Kamona,,
খুনি,Khuni,Khooni,,
সন্ধ্যে,Sandhe,Sondhye,,
বার্তাও,Barta o,,,
ভক্তের,Bhokter,Bhakter,,
জান,Jan,Jaan,,
অটোয়,Otto e,Auto e,,
জনও,Jon o,Jan o,,
সন্ত্রাসে,Santras,Santrash,,
হাস্যকর,Hasyakar,Hassokor,,
কালিম্পং,Kalimpong,,,
মন্তেশ্বর,Mantesar,Monteswar,,
তাড়াতাড়ি,Taratari,,,
শ্মশানের,Swasane r,Swashane r,,
যুক্তির,Jukti r,Jooktir,,
প্রয়োজন,Proyojon,,,
দূতাবাসের,Dootabaser,Dutabasher,,
আটেক,Atek,,,
রাজদীপ,Rajdeep,Rajdip,,
সহায়,Shohaye,Sohaye,,
করিয়াছিলেন,Korhiyachilen,Kariachilen,,
কালিম্পঙের,Kalimponger,,,
গ্রিল,Grill,,,
আনাচে,Anachey,,,
জেলাগুলিতে,Jelagulitey,Jelagoolite,,
রক,Rock,Rok,,
ইংরাজি,Inraji,Ingraji,,
এহেন,Ehano,,,
দেশই,Desh i,Des i,,
পুরনিগমের,Pooro nigamer,Puronigamer,,
বরাহনগর,Badanagar,Baranagar,,
তাপসী,Tapasi,Taposi,,
খিদিরপুর,Khidderpur,Kidderpore,,
প্রস্তুতকারক,Prostutkarok,,,
মায়ানমারের,Mayanmar,,,
আবির্ভাব,Abirbhab,Abirvab,,
আফগানিস্তানে,Afghanistan e,Afganisthan e,,
জ্বলন্ত,Jwalanta,Jolonto,,
শ্রীরামপুরে,Srerampore e,Srirampur e,,
বৈধতা,Vaidhatah,Boidhota,,
সন্ত,Santu,Sontu,Sontoo,
তাঁদেরকে,Tanderke,Tader ke,,
এসআইপি,SIP,Es ei pi,,
অসুখে,Asukhey,Asookhey,,
বাড়িটির,Baritir,,,
গর্জন,Garjan,Gorjon,,
মঠের,Mather,Moth er,,
মুখার্জি,Mukherjee,Mukherji,,
ভূগোল,Bhugol,Bhoogal,,
পঠনপাঠনের,Pothon pathoner,,,
কাউন্সিলরেরা,Councillor rera,,,
লেগ,Leg,,,
এয়ারপোর্ট,Airport,,,
রাজবংশী,Rajbangsi,Rajbongshi,,
রয়েইছে,Royeche,Roiche,,
তারার,Taaraa r,Tara r,,
লিস্ট,List,,,
লুচি,Loochi,Luchi,,
গরিবদের,Goribder,Garibder,,
সঙ্কীর্ণ,Songkirno,Songkeerno,,
কৌশলগত,Kousalgata,Koushalgoto,,
মন্তেশ্বরের,Monteswarer,Montersharer,,
ওয়াকার,Walker,,,
সিউড়িতে,Siuri tey,Shiuri tey,,
স্বাস্থ্যকর্তারা,Sastho kortara,Swastho kartara,,
প্রকাশনা,Prakashona,Prakasona,,
কলোনিতে,Colony tey,Kolony tey,,
খাটিয়ে,Khateeye,Khatiye,,
পাঁচিলের,Paachiler,Pachiler,,
চোরাই,Chorai,,,
কারবারিরা,Karbarira,Karvarira,,
ঝাল,Jhaal,,,
তাহারা,Tahara,,,
ওপার,Opar,Opaar,,
বিপণি,Bipani,Beeponi,,
চাপেই,Chaapei,Chapei,,
তরজা,Torja,Tarja,,
বুঝেছেন,Bujhechen,Boojhechen,,
কম্পিউটারের,Computer er,,,
আকৃষ্ট,Akreesta,Akrista,,
জইশ,Joyeesh,Joyish,,
হিল,Hill,Heel,,
ইতিউতি,Etiooti,Itiuti,,
বুঝলেন,Boojhlen,Bujhlen,,
মার্কি,Markee,Marki,,
দেড়েক,Derek,,,
এক্সপ্রেসওয়ে,Expressway,,,
সিন,Scene,Sin,,
ফোরামের,Phorum er,Forum er,,
শৌভিক,Souveek,Souvik,,
সামঞ্জস্য,Samonjyosho,Samonjosyo,,
জমিতেই,Jamitey,Jomitey,,
স্পিনারদের,Spinnerder,,,
অবিনাশ,Abinash,Abeenas,,
মন্দার,Mandar,Mondar,,
বদলাবে,Bodlabey,Badlabey,,
কাজু,Kaju,Kajoo,,
সমন,Saman,Somon,,
মহারাজা,Moharaja,Maharaja,,
হরি,Hori,Hari,,
ভূমিকম্পে,Bhoomikompey,Bhumikampey,,
ফেডেরার,Federar,Phederar,,
পুলিশকর্তার,Policekartar,,,
চুঁচুড়া,Chuchura,Chinsurah,,
স্বতঃস্ফূর্ত,Satasfurto,Swatashphurto,,
নিচ্ছিলেন,Nichchilen,,,
পরীক্ষাও,Parikshao,Porikkhao,,
হুড়োহুড়ি,Hoorohoori,Hurohuri,,
ক্ষান্ত,Khanta,Kshanto,,
আরাম,Aram,Araam,,
বড়ো,Bodo,Boro,,
দৃষ্টিভঙ্গি,Dristibhangi,Dristibhongi,,
শিবসেনার,Shivsenar,Sivasenar,,
ভ্যানের,Bhyaner,Van er,,
পূর্বাঞ্চলীয়,Poorvanchaliya,Purbancholiyo,,
মারলে,Marley,Maarle,,
শোভাযাত্রায়,Shobhajatray,Shobhayatraya,,
ঘোষও,Ghosh o,Ghose o,,
গলদ,Golod,Galad,,
এজেন্সির,Agency r,,,
ভারে,Bhaarey,Varey,,
ছেলেমেয়ের,Chelemeyer,Chchelemeyer,,
উদ্যোগেই,Udyog ei,,,
বলরাম,Balaram,Boloram,,
ঘাবড়ে,Ghabrey,,,
সার্ভে,Survey,,,
ইঁদুর,Indore,Idoor,,
সময়টায়,Samaytai,Somoytay,,
যিশু,Jishu,Jishoo,,
সেলিব্রিটি,Celebrity,,,
গেমসে,Games e,,,
পরিভাষায়,Pareevasay,Poribhasaye,,
তেজ,Tez,Tej,,
পালাল,Palalo,,,
বিক্ষোভ,Bhikshov,Bikhkhov,,
সরবরাহকারী,Soroborahokari,Sarabarahakari,,
চটি,Choti,Chati,,
দলবিরোধী,Dolbirodhi,Dalbirodhi,,
যেটি,Yeti,Jeti,,
শৈবাল,Shaibal,Saibal,,
উত্তরপাড়া,Uttarpara,,,
চাকদহের,Chakda,Chakdaha,,
হাইড্রোজেন,Hydrogen,,,
ফরমান,Forman,,,
প্রতিরক্ষামন্ত্রী,Protirokkhamontri,Pratirakshyamantri,,
রুপোলি,Rupoli,Rupali,,
ইয়েস,Yes,,,
গরহাজির,Gorhajir,Garhazir,,
মিসাইল,Missile,,,
উৎপাত,Utpat,Ootpaat,,
পশ্চিমের,Poschimer,Paschimer,,
আরএসপির,RSPr,,,
ডালে,Daal e,,,
আপেল,Apple,Appel,,
তদানীন্তন,Todanintan,Tadaninton,,
অস্তিত্বের,Astwitwo,Astittto,,
দৈর্ঘ্য,Doirgho,Doeergho,,
মিমি,Mimi,Meemee,,
দর্শনে,Darsan e,Darshan e,,
লড়াইয়ে,Lodai e,Lorai e,,
আমজনতা,Amjanata,Amjonota,,
দাঁড়ালে,Daraley,,,
চার্চ,Church,,,
তুফানগঞ্জ,Tufangaunj,Toofangunj,,
শীর্ষকর্তা,Seershakarta,Sirshakarta,,
সন্ত্রস্ত,Santrasta,Santrashta,,
বঞ্চনা,Vanchana,Banchana,,
নির্মাণকারী,Nirmankari,Neermaankari,,
অভূতপূর্ব,Avootapoorba,Abhutapurba,,
উদ্যোগে,Oodyogey,Udyog e,,
বেলদা,Belda,Bellda,,
কাছাড়,Kachar,Kanchar,,
রোনাল্ডোকে,Ronaldo ke,,,
গম্ভীরের,Gambhirer,Gomvirer,,
রঘুনাথ,Raghunath,Raghoonaath,,
নন্দ,Nondo,Nanda,,
খড়,Thar,Thod,,
মহাতারকা,Mahataraka,Mohataroka,,
প্রতিবেদন,Protivedan,Pratibedan,,
দুটিকে,Dooti ke,Dutikey,,
অকাল,Akal,Aakaal,,
সাবেকি,sabeki,Shabeki,,
কবলিত,Kobolito,Kabalita,,
নবকুমার,Nabokumar,Nabakumar,,
অসামরিক,Osamorik,Asamarik,,
মস্তানি,Mostani,Mastani,,
সিদ্ধার্থনাথ,Siddhartalav,,,
উত্তাপ,Uttap,,,
প্রত্যাশার,Protyasa r,,,
ফ্লাইং,Flying,,,
মরাঠি,Marathi,,,
তাকেও,Takeo,,,
মেশিনে,Machine e,,,
ইএসআই,ESI,,,
সাম্বিয়া,Sambia,,,
অধ্যক্ষা,Odhyokhyo,Adhyakhya,,
অনুষ্ঠানও,Onusthan,Anusthan o,,
ততক্ষণ,Tatakhkhan,,,
জনক,Jonok,Janak,,
কম্যান্ডার,Commander,,,
শিরোপা,Shiropa,Siropa,,
সংগ্রামের,Sangram er,Songram er,,
আবশ্যিক,Aboshiyk,,,
নথিতে,Nathi tey,Nothi tey,,
মুহূর্তেই,Moohurtey,Muhurtey,,
পথসভা,Pathoshabha,Pathasabha,,
আবেশের,Abeser,Abesher,,
হলদিয়ায়,Haldia y,,,
প্রযোজনায়,Projojonaye,,,
টালমাটাল,Taalmataal,Talmatal,,
সরোবর,Sorobor,Sarobor,,
আবহবিদদের,Abohobidder,,,
ক্লিনিক,Clinic,,,
আগেভাগেই,Agebhagey i,Ageyvagey,,
শরীরটা,Shorirta,,,
আব্বাস,Abbas,,,
ছোঁয়ার,Choar,Chchoar,,
কণ্ঠ,Kantha,Kotha,,
স্যালাইন,Saline,,,
উঠেই,Uteh i,,,
মেডেল,Medal,Medel,,
জিএম,GM,,,
রিপোর্টও,Report o,,,
ছমাসে,Chcha masey,,,
ডুয়ার্সে,Dooars e,,,
হতাশার,Hatasar,Hataasar,,
ফাঁকেই,Phakey i,Fakei,,
তুলি,Tooli,Tuli,,
শোওয়ার,Shower,,,
জীবনযাপন,Jibonjapon,Jibanjapan,,
চক্রান্তের,Chakranter,,,
সোচ্চার,Sochchar,,,
পিঙ্ক,Pink,,,
আঁধার,A adhaar,Adhar,,
জনসাধারণের,Janasadharaner,,,
টালবাহানা,Talbahana,Taalbahana,,
অন্ধকারের,Andhakarer,Ondhokarer,,
রফতানির,Raphtani,Raftanir,,
খনির,Khanir,Khonir,,
চিরে,Chirey,,,
মুনাফার,Munafar,Moonaphar,,
পাপ্পু,Pappu,,,
সাবির,Sabir,,,
পঠন,Pathan,Pothon,,
খেলাধুলো,Kheladhula,,,
ভারতও,Varoter,Bharat e o,,
গরিবের,Goriber,Gariber,,
কমার্শিয়াল,Commercial,,,
গুটি,Gooti,Guti,,
হস্তান্তরের,Hastantarer,Hostantorer,,
পরামর্শও,Poramorsho,,,
বৌমা,Bouma,,,
ফ্র্যাঞ্চাইজি,Franchise,,,
তীব্রতা,Tibrata,Teebrata,,
সাতসকালে,Satsakaley,Saatshakaley,,
অশোকনগর,Ashoknogor,Asoknagar,,
প্লেয়াররা,Player ra,,,
বাতি,Baati,Bati,,
ডিএ,DA,,,
প্রদীপের,Pradiper,Prodeeper,,
পনেরোর,Poneror,,,
নেপালি,Nepali,,,
চোখে,Chokhe,,,
ড্রোন,Drone,,,
নাগালের,Nagaler,Nagaal,,
উইলিয়াম,William,,,
ইমার্জেন্সি,Emergency,,,
সোনামুখীর,Sona mukhir,Sonamookhir,,
রেলকে,Rail ke,,,
ভর্ৎসনা,Bhartsona,,,
দেবেন্দ্র,Debendra,Devenvdra,,
লিখেছে,Likhechche,,,
বক্সা,Bauxa,Boxa,,
শিরোনাম,Sir on um,Shironam,,
ভাঙছে,Bhangche,Vangchche,,
ফিল্মে,Film e,,,
ফুটো,Phuto,Futo,,
তপনের,Toponer,Tapaner,,
আন্দ্রে,Andrey,,,
অপসারিত,Aposarito,,,
ফেলবেন,Phelben,Felben,,
অভিজ্ঞতায়,Abhigyata,Avigyata,,
সরোবরে,Saroborey,Sorobor e,,
মূক,Mook,Muk,,
কোনওমতে,Konomotey,,,
ভক্তিনগর,Bhaktinagar,,,
হাঁটছে,Hatche,,,
বসছেন,Boschen,,,
দিয়াছেন,Diyachen,,,
ফোকাস,Focus,,,
সংগ্রহশালা,Sangrahasala,,,
শুক্রবারও,Sukrobar o,,,
ইলেকট্রিক,Electric,,,
ধরতেই,Dhortei,,,
প্রত্যেককে,Protyek ke,,,
মৃতদেহটি,Mritadehati,,,
পুজো,Puja,Pooja,,
হরিশ,Horish,Harish,,
চায়না,China,Chaye na,,
গেয়েছেন,Geyechchen,,,
বড়দের,Barader,,,
তৃণমূলও,Trinamul o,Trinomul,,
পড়লেন,Parlen,Porlen,,
দ্যুতি,Dyuti,Dooti,,
নামাঙ্কিত,Namankita,,,
বিগ্রহ,Bigraha,,,
পোড়ানো,Porano,,,
দত্তকে,Dutta key,,,
অলৌকিক,Aloukik,,,
খাপ,Khap,Khaap,,
নকশালবাড়ি,Nakshalbari,,,
পাণ্ডা,Panda,,,
চারপাশের,Charpaser,,,
নারকেলের,Narkeler,,,
ব্যাপী,Byapi,,,
খেপে,Khepe,,,
মুসলমানদের,Musalmander,,,
হরিপদ,Haripada,Horipada,,
চোলাইয়ের,Cholai er,,,
বৌদি,Boudi,,,
ধারাল,Dharalo,,,
ছবিটাই,Chobitai,,,
কাজি,Kazi,,,
ভারসাম্যহীন,Bharsamyohin,,,
ক্রিকেটকে,Cricket e,,,
বসবাসকারী,Basabaskari,Bosobaskari,,
মঙ্গলবারও,Mongolbar o,,,
নিউজের,News,,,
গজ,Gaja,Gaza,,
ভবিষ্যত,Bhobisshyat,,,
মহান,Mohan,Mahan,,
পলিটব্যুরো,Politbeauro,,,
পেশের,Pesh er,,,
ইউরোর,Euro r,,,
লক্ষ্মীপুজো,Lakshmipuja,Lakkhipuja,,
রক্তক্ষরণ,Raktakhkharan,Roktokhyaran,,
জাতপাতের,Jaatpaater,Jatpat er,,
মৌজায়,Mouja y,,,
প্রসূতির,Prastutuir,Prosutir,,
কেকেআরের,Ke ke arer,KKR er,,
সন্ত্রাসবাদ,Santrasbad,Shantrasbaad,,
ঠেলায়,Thela e,,,
বিদ্ধ,Biddho,,,
আগমন,Agaman,Agomon,,
মুছতে,Muchtey,,,
সুতি,Sooti,Shuti,,
দুদশক,Du dasak,Du dshak,,
ক্লিন্টন,Cleantonne,Clinton,,
নির্মম,Nirmom,Neermom,,
বেলার,Belar,,,
সদনে,Sadaney,Sadoney,,
দৃষ্টিতে,Drishtitey,Dristitey,,
ডাকের,Daker,Daak er,,
বলতেও,Bolteo,,,
নির্দেশিকায়,Neerdeshika,Nirdeshikay,,
উত্তরসূরি,Uttarsuri,,,
কুম্ভ,Kumbh,Kumbha,,
মায়েরা,Mayera,,,
কামদুনির,Kamduni r,,,
পরিস্কার,Pariskar,Porishkar,,
মেরামতের,Meramoter,,,
রামগোপাল,Ramgopal,,,
ছাড়বেন,Chcharben,,,
দাঁতাল,Dataal,,,
গেড়ে,Gere,,,
ড্রাইভার,Driver,,,
করিয়েছিলেন,Koriyechilen,,,
জোগানের,Joganer,Yoganer,,
সম্প্রীতি,Sompreeti,Sampriti,,
ফাইন,Fine,,,
ধন্য,Dhonno,Dhanya,,
স্লো,Slow,Slough,,
সেমি,Shame i,Semi,,
যুক্তরাষ্ট্রীয়,Yuktorastra,Juktorastriya,,
চিলি,Chillie,Chilli,,
হওয়াতেই,Howatey,Hoatey i,,
কুইন্ট্যাল,Quintal,,,
অলিখিত,Olikhito,Alikhita,,
ঘটার,Ghotar,Ghatar,,
ভিসার,Bhishar,Visar,,
চর্চায়,Chorchai,Chchorchchai,,
কামড়,Kamar,Kamor,,
কোহালিকে,Kohelik e,,,
সিরিয়ালের,Cereal er,Serial er,,
ভাগ্যিস,Bhaggish,Vaggish,,
বেকায়দায়,Bay kaye daye,Bekayday,,
ছাড়ার,Chcharar,,,
দাসও,Daso,,,
প্রয়োগের,Proyog er,,,
অলরাউন্ডার,All rounder,,,
কলেজগুলিতে,College gulitey,,,
ওখান,Okhan,,,
হাঁটলেন,Hatley n,,,
অয়ন,Ayan,,,
সংকীর্ণ,Songkirno,,,
রিভলভার,Revolver,,,
বন্দির,Vandi,Bondi,,
ছেলেটাকে,Chcheletakey,,,
অর্থবর্ষের,Arthaborsher,,,
জানালার,Janlar,Janalar,,
গ্রহণযোগ্য,Grohonjyogyo,,,
বিছিয়ে,Bichiye,,,
ফেডারেল,Federal,,,
শিক্ষাগত,Sikshagata,Sikhkhagata,,
ইতিহাসবিদ,Itihasbid,,,
খুললেও,Khulleo,,,
বাড়িও,Bari o,,,
পরশু,Parsu,Porshu,,
পদটি,Podti,Padti,,
ছেদ,Chched,,,
নিজেরই,Neejer,Nijer i,,
বিদ্যাপীঠের,Vidyapither,Bidyapither,,
ঘোলা,Ghola,,,
গাজর,Gaja r,,,
পর্তুগাল,Portugal,,,
বধ,Bodh,,,
সুনীতা,Sunita,,,
বসিরহাটে,Basirhatey,Bosirhatey,,
জয়নগর,Jaynagar,Joynagar,,
দুটিই,Duti i,Dooti i,,
গতিবিধির,Gotibidhir,,,
মার্কেটে,Market,,,
ঢুকল,Dhuklo,,,
অসাধু,Asadhu,Osadhuu,,
শাসানি,Shasani,,,
হত্যাকাণ্ডের,Hatyakander,,,
ডিলারদের,Dealerder,,,
গোড়ায়,Gorai,,,
এনফোর্সমেন্ট,Enforcement,,,
